user_id,signup_date,country,age_band,acquisition_channel,device_type,risk_score,kyc_required,referred,incentive_offered
2055,2025-03-06,UK,25-34,paid_search,iOS,0.491,True,False,True
2056,2025-02-02,Germany,18-24,organic,iOS,0.347,True,False,False
2057,2025-03-08,Ghana,35-44,organic,iOS,0.414,True,False,False
2058,2025-03-08,UK,45-54,organic,Web,0.33,True,False,True
2059,2025-02-05,France,25-34,referral,Android,0.376,True,True,True
2060,2025-02-06,Germany,25-34,paid_social,Android,0.58,True,False,True
2061,2025-03-22,UK,55+,referral,Android,0.104,True,True,True
2062,2025-02-20,UK,18-24,referral,Web,0.687,False,True,True
2063,2025-01-14,UK,35-44,paid_search,Android,0.844,True,False,False
2064,2025-03-06,UK,25-34,affiliate,iOS,0.479,True,False,False
2065,2025-02-23,Germany,45-54,referral,Android,0.3,True,True,True
2066,2025-02-15,Ghana,25-34,paid_search,Web,0.659,True,False,False
2067,2025-03-07,Spain,25-34,referral,Android,0.5,True,True,True
2068,2025-03-23,Nigeria,25-34,referral,Android,0.355,True,True,True
2069,2025-01-30,Germany,18-24,paid_search,Web,0.275,False,False,True
2070,2025-02-07,Spain,18-24,organic,Android,0.377,True,False,False
2071,2025-01-18,Spain,55+,paid_search,Android,0.485,True,False,False
2072,2025-02-28,UK,18-24,affiliate,Android,0.611,True,False,False
2073,2025-02-06,Germany,18-24,paid_social,iOS,0.501,True,False,False
2074,2025-01-31,France,25-34,referral,iOS,0.532,True,True,True
2075,2025-03-04,Spain,25-34,referral,Android,0.39,True,True,False
2076,2025-02-06,Germany,25-34,organic,Web,0.604,True,False,False
2077,2025-02-11,UK,18-24,affiliate,Web,0.413,True,False,False
2078,2025-02-09,Nigeria,35-44,paid_social,iOS,0.781,True,False,False
2079,2025-01-24,UK,35-44,paid_social,Android,0.333,True,False,True
2080,2025-01-12,Nigeria,18-24,paid_search,iOS,0.521,True,False,True
2081,2025-03-16,Ghana,35-44,paid_search,Android,0.844,True,False,False
2082,2025-01-09,Ghana,25-34,paid_search,Web,0.638,True,False,True
2083,2025-01-30,Spain,25-34,paid_search,Web,0.584,True,False,False
2084,2025-03-02,UK,45-54,organic,Android,0.503,True,False,True
2085,2025-01-12,France,45-54,paid_search,Android,0.46,True,False,False
2086,2025-02-28,Spain,25-34,paid_social,iOS,0.419,True,False,True
2087,2025-03-07,Spain,25-34,referral,Android,0.349,True,True,True
2088,2025-03-01,UK,25-34,organic,iOS,0.174,True,False,True
2089,2025-01-28,UK,25-34,organic,iOS,0.565,True,False,False
2090,2025-01-02,Germany,35-44,paid_social,Android,0.173,True,False,False
2091,2025-03-21,Germany,18-24,paid_social,iOS,0.567,True,False,False
2092,2025-01-30,France,45-54,paid_social,Android,0.394,True,False,False
2093,2025-03-14,Ghana,35-44,affiliate,iOS,0.278,True,False,True
2094,2025-01-18,Spain,18-24,organic,iOS,0.703,False,False,False
2095,2025-01-15,Spain,45-54,paid_search,iOS,0.189,True,False,False
2096,2025-03-12,UK,35-44,referral,iOS,0.33,True,True,True
2097,2025-03-26,Germany,25-34,paid_social,iOS,0.347,False,False,False
2098,2025-03-19,Germany,25-34,paid_social,Android,0.477,False,False,True
2099,2025-03-09,UK,45-54,affiliate,Android,0.34,True,False,False
2100,2025-01-23,UK,55+,paid_search,iOS,0.713,True,False,False
2101,2025-03-24,Germany,25-34,organic,Android,0.203,True,False,False
2102,2025-03-02,UK,35-44,organic,Android,1.0,True,False,False
2103,2025-01-16,France,45-54,referral,Android,0.259,True,True,True
2104,2025-01-12,UK,55+,referral,Android,0.982,True,True,False
2105,2025-03-20,UK,18-24,organic,Android,0.647,True,False,False
2106,2025-01-25,UK,25-34,paid_search,iOS,0.43,True,False,True
2107,2025-03-10,France,45-54,paid_social,iOS,0.491,True,False,False
2108,2025-01-13,France,18-24,organic,iOS,0.382,True,False,False
2109,2025-01-26,Germany,25-34,referral,Android,0.512,True,True,False
2110,2025-01-26,UK,25-34,paid_search,iOS,0.317,False,False,False
2111,2025-01-26,Nigeria,25-34,referral,Web,0.578,True,True,True
2112,2025-03-02,France,35-44,referral,iOS,0.483,True,True,True
2113,2025-03-24,Spain,18-24,paid_search,iOS,0.272,True,False,False
2114,2025-03-23,France,35-44,paid_social,iOS,0.527,True,False,True
2115,2025-03-08,Ghana,25-34,paid_social,Android,0.516,True,False,True
2116,2025-01-19,Ghana,35-44,paid_search,Android,0.321,True,False,False
2117,2025-03-28,Germany,25-34,organic,Android,0.373,True,False,True
2118,2025-02-18,Spain,18-24,referral,Android,0.542,True,True,True
2119,2025-02-19,UK,55+,paid_social,iOS,0.646,True,False,False
2120,2025-03-05,Spain,35-44,paid_social,Android,0.424,True,False,True
2121,2025-03-11,Germany,25-34,paid_search,Android,0.618,True,False,True
2122,2025-03-27,UK,25-34,paid_social,Android,0.66,True,False,True
2123,2025-02-22,Nigeria,25-34,paid_social,iOS,0.685,True,False,False
2124,2025-02-24,Ghana,55+,paid_search,Android,0.525,True,False,False
2125,2025-03-09,UK,25-34,organic,Android,0.288,True,False,False
2126,2025-01-23,Nigeria,45-54,paid_search,Web,0.61,True,False,False
2127,2025-01-28,Germany,25-34,paid_social,iOS,0.416,True,False,False
2128,2025-02-26,Germany,35-44,organic,Web,0.541,True,False,False
2129,2025-01-06,Ghana,25-34,referral,Android,0.337,True,True,True
2130,2025-01-29,Germany,18-24,organic,iOS,0.342,True,False,False
2131,2025-03-06,Germany,45-54,referral,Android,0.324,True,True,True
2132,2025-03-29,Spain,18-24,organic,iOS,0.212,True,False,False
2133,2025-02-16,UK,45-54,paid_social,iOS,0.344,True,False,False
2134,2025-02-05,Germany,18-24,paid_social,Android,0.264,True,False,True
2135,2025-02-09,Germany,25-34,paid_social,iOS,0.552,True,False,True
2136,2025-03-03,Spain,45-54,affiliate,iOS,0.258,True,False,True
2137,2025-02-19,UK,35-44,organic,Android,0.33,False,False,False
2138,2025-01-03,UK,18-24,organic,Web,0.451,True,False,False
2139,2025-02-18,Spain,25-34,organic,iOS,0.776,True,False,False
2140,2025-02-06,UK,18-24,paid_social,iOS,0.325,True,False,True
2141,2025-03-05,Germany,45-54,referral,iOS,0.201,True,True,True
2142,2025-03-20,Spain,18-24,organic,iOS,0.214,True,False,False
2143,2025-03-28,Spain,25-34,referral,Web,0.295,True,True,True
2144,2025-02-24,UK,18-24,paid_search,Android,0.332,True,False,True
2145,2025-02-02,Ghana,35-44,affiliate,Android,0.865,True,False,False
2146,2025-02-09,Spain,45-54,paid_search,iOS,0.624,True,False,False
2147,2025-01-16,Germany,35-44,affiliate,Web,0.393,True,False,False
2148,2025-03-26,Spain,25-34,paid_social,Android,0.784,True,False,True
2149,2025-03-18,Spain,18-24,affiliate,Web,0.34,True,False,False
2150,2025-03-18,France,18-24,paid_social,Android,0.376,True,False,False
2151,2025-01-30,France,45-54,paid_search,Web,0.365,False,False,True
2152,2025-01-29,Spain,18-24,referral,Android,0.635,True,True,True
2153,2025-03-19,Nigeria,25-34,paid_search,Android,0.437,True,False,True
2154,2025-02-19,France,25-34,paid_search,iOS,0.721,True,False,True
2155,2025-03-05,Ghana,55+,paid_search,Android,0.528,True,False,True
2156,2025-02-14,Spain,25-34,referral,Android,0.614,True,True,True
2157,2025-02-09,Ghana,25-34,paid_social,Android,0.123,True,False,True
2158,2025-02-26,Nigeria,45-54,organic,Android,0.144,True,False,False
2159,2025-03-15,UK,55+,referral,iOS,0.15,True,True,True
2160,2025-01-31,UK,25-34,paid_search,Web,0.373,True,False,True
2161,2025-03-14,France,35-44,organic,Android,0.173,True,False,False
2162,2025-01-22,Germany,35-44,organic,iOS,0.673,True,False,False
2163,2025-02-06,France,25-34,organic,Android,0.414,True,False,False
2164,2025-03-24,Spain,18-24,paid_social,Android,0.561,True,False,False
2165,2025-03-27,Nigeria,35-44,organic,iOS,0.361,True,False,False
2166,2025-03-25,Germany,35-44,organic,iOS,0.598,True,False,False
2167,2025-01-29,Spain,18-24,paid_search,Android,0.096,True,False,False
2168,2025-03-17,UK,18-24,referral,Android,0.441,True,True,True
2169,2025-03-26,France,35-44,paid_social,iOS,0.54,True,False,False
2170,2025-03-30,UK,18-24,paid_search,iOS,0.555,True,False,True
2171,2025-01-02,France,35-44,paid_social,Android,0.393,True,False,True
2172,2025-03-09,France,35-44,organic,iOS,0.142,True,False,False
2173,2025-03-31,Spain,25-34,referral,Android,0.632,True,True,True
2174,2025-03-10,France,25-34,organic,Android,0.379,True,False,False
2175,2025-01-21,Germany,25-34,organic,Android,0.395,True,False,False
2176,2025-03-10,UK,25-34,paid_search,iOS,0.849,True,False,False
2177,2025-01-10,UK,25-34,organic,iOS,0.467,True,False,False
2178,2025-02-13,Nigeria,35-44,organic,Android,0.357,True,False,False
2179,2025-02-26,Nigeria,45-54,paid_social,iOS,0.346,False,False,True
2180,2025-02-11,Germany,18-24,paid_search,iOS,0.566,True,False,False
2181,2025-03-04,UK,35-44,organic,iOS,0.302,True,False,True
2182,2025-01-22,Germany,25-34,paid_social,Android,0.542,True,False,False
2183,2025-02-24,Spain,35-44,paid_social,iOS,0.648,False,False,True
2184,2025-02-28,Germany,18-24,referral,iOS,0.434,True,True,True
2185,2025-02-27,UK,25-34,organic,iOS,0.628,True,False,False
2186,2025-01-27,Germany,25-34,referral,Android,0.438,True,True,True
2187,2025-01-28,UK,25-34,paid_social,iOS,0.326,True,False,True
2188,2025-01-24,Germany,55+,paid_social,Android,0.15,True,False,False
2189,2025-02-11,UK,18-24,organic,Android,0.5,True,False,False
2190,2025-02-22,Spain,18-24,paid_search,Android,0.503,True,False,False
2191,2025-02-02,France,35-44,organic,Web,0.627,True,False,False
2192,2025-02-06,UK,25-34,paid_social,Web,0.609,True,False,True
2193,2025-01-26,France,25-34,paid_social,iOS,0.822,True,False,True
2194,2025-01-20,Germany,25-34,organic,iOS,0.345,True,False,False
2195,2025-03-01,Spain,18-24,organic,Android,0.514,True,False,False
2196,2025-03-15,Nigeria,45-54,referral,Android,0.326,True,True,True
2197,2025-01-27,UK,25-34,paid_search,iOS,0.617,True,False,True
2198,2025-03-19,Ghana,18-24,paid_social,Web,0.283,True,False,True
2199,2025-02-21,Spain,25-34,affiliate,Android,0.614,False,False,True
2200,2025-01-16,Spain,45-54,organic,Android,0.317,True,False,False
2201,2025-02-02,Germany,45-54,paid_social,iOS,0.588,True,False,False
2202,2025-01-01,Germany,18-24,referral,Android,0.667,True,True,True
2203,2025-01-04,UK,35-44,paid_search,iOS,0.17,True,False,True
2204,2025-01-31,Nigeria,18-24,paid_search,iOS,0.208,True,False,True
2205,2025-02-10,France,18-24,referral,iOS,0.492,True,True,True
2206,2025-03-13,Germany,45-54,organic,iOS,0.473,True,False,False
2207,2025-01-13,France,45-54,organic,Android,0.397,True,False,False
2208,2025-03-17,UK,18-24,paid_search,Android,0.364,True,False,False
2209,2025-01-22,UK,45-54,referral,Android,0.296,True,True,True
2210,2025-01-13,France,35-44,paid_search,iOS,0.51,True,False,False
2211,2025-03-04,France,35-44,organic,Web,0.276,False,False,False
2212,2025-03-11,Spain,35-44,paid_search,Web,0.516,True,False,False
2213,2025-02-24,Spain,25-34,paid_search,Android,0.347,True,False,False
2214,2025-01-11,France,45-54,paid_social,iOS,0.374,True,False,True
2215,2025-01-11,Ghana,18-24,referral,iOS,0.669,True,True,True
2216,2025-02-05,UK,25-34,paid_search,Android,0.622,True,False,False
2217,2025-02-10,Spain,25-34,paid_social,Android,0.271,True,False,True
2218,2025-03-31,Spain,35-44,paid_social,Web,0.293,True,False,True
2219,2025-01-26,UK,18-24,referral,iOS,0.59,False,True,True
2220,2025-01-18,UK,25-34,paid_social,iOS,0.192,True,False,False
2221,2025-03-27,UK,35-44,organic,iOS,0.712,True,False,False
2222,2025-01-14,UK,25-34,paid_social,iOS,0.474,True,False,False
2223,2025-01-03,France,18-24,paid_social,Android,0.346,True,False,False
2224,2025-02-08,UK,25-34,paid_social,Android,0.452,True,False,False
2225,2025-02-06,Spain,35-44,paid_search,Android,0.695,True,False,True
2226,2025-02-25,UK,25-34,organic,iOS,0.066,True,False,False
2227,2025-03-20,UK,25-34,organic,iOS,0.635,True,False,False
2228,2025-03-25,Germany,25-34,organic,Android,0.665,True,False,False
2229,2025-01-27,UK,45-54,organic,Android,0.392,True,False,False
2230,2025-03-30,Nigeria,35-44,organic,Android,0.437,True,False,False
2231,2025-02-26,Germany,18-24,organic,Android,0.475,True,False,False
2232,2025-01-07,UK,45-54,organic,Android,0.582,True,False,False
2233,2025-03-26,UK,35-44,affiliate,iOS,0.319,True,False,True
2234,2025-01-13,Germany,35-44,paid_social,Android,0.447,False,False,True
2235,2025-02-22,France,25-34,paid_search,Web,0.432,True,False,False
2236,2025-03-13,Spain,18-24,paid_social,iOS,0.572,True,False,True
2237,2025-01-23,Germany,35-44,paid_search,iOS,0.932,True,False,True
2238,2025-01-25,France,25-34,organic,iOS,0.318,True,False,False
2239,2025-02-12,Germany,25-34,paid_social,Android,0.464,True,False,False
2240,2025-03-21,Ghana,18-24,paid_search,Android,0.313,True,False,False
2241,2025-01-21,France,18-24,paid_social,iOS,0.362,True,False,False
2242,2025-03-01,UK,25-34,organic,iOS,0.256,True,False,False
2243,2025-02-10,Spain,18-24,paid_search,Android,0.175,True,False,False
2244,2025-01-11,Ghana,35-44,organic,iOS,0.663,True,False,False
2245,2025-03-05,Germany,35-44,paid_search,iOS,0.514,True,False,True
2246,2025-03-16,Nigeria,25-34,paid_social,Android,0.467,True,False,True
2247,2025-02-21,Ghana,18-24,organic,iOS,0.293,True,False,False
2248,2025-01-16,UK,18-24,paid_search,iOS,0.437,True,False,True
2249,2025-01-15,Spain,25-34,organic,iOS,0.242,True,False,False
2250,2025-02-08,France,35-44,paid_social,iOS,0.445,True,False,True
2251,2025-02-15,France,35-44,paid_social,iOS,0.51,True,False,False
2252,2025-02-19,France,45-54,referral,iOS,0.352,True,True,True
2253,2025-01-22,Ghana,55+,paid_social,iOS,0.314,True,False,True
2254,2025-02-15,France,18-24,affiliate,Android,0.361,False,False,True
2255,2025-01-27,France,35-44,organic,Android,0.597,False,False,False
2256,2025-03-03,UK,25-34,paid_social,iOS,0.486,False,False,True
2257,2025-03-13,Germany,25-34,paid_search,Android,0.161,True,False,True
2258,2025-02-28,Nigeria,25-34,paid_search,iOS,0.58,True,False,False
2259,2025-01-01,Spain,25-34,paid_social,Android,0.548,True,False,True
2260,2025-03-31,UK,35-44,affiliate,iOS,0.484,True,False,False
2261,2025-01-03,Ghana,25-34,referral,iOS,0.746,True,True,True
2262,2025-03-31,Ghana,25-34,paid_search,iOS,0.454,True,False,False
2263,2025-01-03,France,18-24,paid_social,iOS,0.528,True,False,False
2264,2025-02-16,UK,25-34,organic,iOS,0.534,True,False,False
2265,2025-01-10,France,35-44,paid_social,iOS,0.608,False,False,True
2266,2025-01-09,UK,25-34,paid_search,Android,0.41,True,False,True
2267,2025-03-03,Germany,18-24,organic,iOS,0.334,True,False,False
2268,2025-03-07,France,25-34,organic,iOS,0.625,True,False,False
2269,2025-01-11,Nigeria,35-44,affiliate,Android,0.616,True,False,False
2270,2025-03-29,Germany,35-44,organic,iOS,0.679,True,False,False
2271,2025-01-29,Ghana,18-24,paid_search,iOS,0.525,True,False,True
2272,2025-01-29,Nigeria,25-34,organic,Android,0.153,True,False,True
2273,2025-01-27,UK,25-34,paid_search,iOS,0.48,True,False,True
2274,2025-02-11,UK,35-44,organic,Android,0.456,True,False,False
2275,2025-01-17,Spain,18-24,paid_social,iOS,0.671,True,False,False
2276,2025-02-08,Spain,25-34,organic,iOS,0.641,True,False,False
2277,2025-01-19,Germany,45-54,organic,Android,0.56,True,False,False
2278,2025-01-05,Spain,25-34,organic,Android,0.077,True,False,False
2279,2025-02-03,France,25-34,paid_search,Android,0.302,True,False,False
2280,2025-03-02,Spain,18-24,paid_social,iOS,0.384,True,False,False
2281,2025-03-10,Spain,18-24,organic,Android,0.389,True,False,False
2282,2025-02-01,UK,45-54,paid_social,Web,0.48,True,False,False
2283,2025-01-30,UK,55+,paid_search,Android,0.716,True,False,False
2284,2025-03-12,UK,18-24,organic,Web,0.59,True,False,False
2285,2025-03-03,Nigeria,45-54,organic,Android,0.285,False,False,False
2286,2025-03-16,Nigeria,18-24,paid_social,Android,0.301,True,False,False
2287,2025-03-23,Spain,25-34,paid_search,iOS,0.285,True,False,True
2288,2025-03-15,UK,35-44,paid_social,Web,0.429,True,False,True
2289,2025-03-26,France,25-34,referral,Android,0.595,True,True,True
2290,2025-02-07,UK,25-34,organic,Android,0.624,True,False,True
2291,2025-02-05,Germany,25-34,paid_search,Web,0.382,True,False,False
2292,2025-01-29,UK,18-24,paid_search,Android,0.445,True,False,False
2293,2025-01-22,Ghana,55+,organic,Android,0.751,True,False,True
2294,2025-03-09,UK,18-24,paid_search,Android,0.183,True,False,True
2295,2025-03-06,France,18-24,paid_social,Android,0.565,True,False,True
2296,2025-03-14,Nigeria,45-54,paid_social,Android,0.545,True,False,True
2297,2025-01-16,Spain,25-34,paid_social,Android,0.397,True,False,True
2298,2025-02-14,UK,25-34,organic,Android,0.447,True,False,False
2299,2025-01-20,Nigeria,25-34,paid_search,Android,0.526,True,False,False
2300,2025-03-22,France,18-24,referral,iOS,0.397,True,True,True
2301,2025-01-25,Germany,25-34,paid_search,Android,0.335,True,False,False
2302,2025-01-13,Spain,25-34,paid_social,Android,0.322,True,False,True
2303,2025-02-21,Ghana,25-34,paid_social,Android,0.785,True,False,True
2304,2025-03-21,Germany,25-34,paid_search,iOS,0.371,True,False,False
2305,2025-03-24,France,45-54,organic,Android,0.486,True,False,True
2306,2025-01-09,Germany,45-54,paid_social,iOS,0.591,True,False,False
2307,2025-01-30,UK,25-34,paid_social,Android,0.412,True,False,True
2308,2025-01-14,Spain,55+,organic,Android,0.456,True,False,False
2309,2025-01-28,UK,45-54,organic,Android,0.54,True,False,False
2310,2025-02-18,Germany,45-54,organic,Android,0.297,True,False,False
2311,2025-01-26,Germany,35-44,paid_social,iOS,0.173,True,False,False
2312,2025-01-07,UK,18-24,organic,Android,0.318,True,False,True
2313,2025-02-15,Germany,18-24,referral,Android,0.761,True,True,True
2314,2025-01-05,France,45-54,affiliate,Android,0.346,True,False,True
2315,2025-01-21,Germany,25-34,affiliate,iOS,0.474,True,False,True
2316,2025-01-01,UK,45-54,organic,Android,0.211,True,False,False
2317,2025-01-08,Ghana,35-44,paid_search,Android,0.692,True,False,False
2318,2025-02-09,Nigeria,18-24,referral,Android,0.396,True,True,True
2319,2025-03-18,Germany,25-34,paid_social,Android,0.368,True,False,True
2320,2025-03-11,Germany,55+,paid_search,Web,0.426,True,False,False
2321,2025-01-09,UK,18-24,referral,Android,0.902,True,True,True
2322,2025-01-04,UK,35-44,paid_social,iOS,0.529,True,False,False
2323,2025-01-31,Germany,55+,paid_social,Android,0.422,True,False,False
2324,2025-02-28,Nigeria,18-24,affiliate,Android,0.0,True,False,True
2325,2025-03-09,Spain,25-34,affiliate,Android,0.694,True,False,False
2326,2025-03-16,Germany,25-34,paid_social,iOS,0.325,True,False,False
2327,2025-01-31,Nigeria,35-44,organic,iOS,0.297,True,False,False
2328,2025-01-16,Germany,25-34,paid_social,Android,0.313,True,False,False
2329,2025-01-03,UK,18-24,paid_social,Android,0.714,True,False,True
2330,2025-01-14,Germany,18-24,paid_social,iOS,0.442,True,False,True
2331,2025-01-06,UK,25-34,paid_search,Web,0.176,True,False,False
2332,2025-03-19,Ghana,25-34,paid_social,iOS,0.413,True,False,True
2333,2025-01-25,Germany,18-24,paid_social,iOS,0.3,True,False,True
2334,2025-03-16,Spain,35-44,affiliate,iOS,0.515,True,False,True
2335,2025-02-19,Germany,18-24,referral,iOS,0.38,True,True,True
2336,2025-02-18,Nigeria,35-44,paid_search,iOS,0.168,True,False,False
