user_id,incentive_type,incentive_cost,estimated_revenue_30d
8490,welcome_bonus,8.0,0.0
8494,welcome_bonus,8.0,0.38
8497,welcome_bonus,8.0,0.22
8498,welcome_bonus,8.0,0.58
8499,welcome_bonus,8.0,0.29
8500,cashback,5.0,0.67
8501,welcome_bonus,8.0,0.84
8503,cashback,5.0,0.01
8504,welcome_bonus,8.0,0.22
8505,referral_bonus,12.0,0.18
8507,welcome_bonus,8.0,0.0
8509,welcome_bonus,8.0,0.94
8511,referral_bonus,12.0,0.21
8513,cashback,5.0,1.04
8516,cashback,5.0,0.19
8517,welcome_bonus,8.0,0.26
8518,welcome_bonus,8.0,0.44
8519,welcome_bonus,8.0,0.47
8520,welcome_bonus,8.0,1.03
8524,referral_bonus,12.0,0.51
8526,cashback,5.0,0.68
8527,cashback,5.0,2.06
8529,affiliate_reward,10.0,0.45
8530,referral_bonus,12.0,0.65
8532,welcome_bonus,8.0,0.52
8534,referral_bonus,12.0,1.36
8537,cashback,5.0,0.33
8538,cashback,5.0,0.81
8541,affiliate_reward,10.0,0.53
8544,welcome_bonus,8.0,0.52
8545,welcome_bonus,8.0,0.2
8549,welcome_bonus,8.0,0.23
8550,affiliate_reward,10.0,0.18
8551,welcome_bonus,8.0,0.51
8553,referral_bonus,12.0,0.54
8555,referral_bonus,12.0,2.64
8557,referral_bonus,12.0,0.26
8562,welcome_bonus,8.0,0.49
8564,welcome_bonus,8.0,0.78
8565,referral_bonus,12.0,1.51
8566,referral_bonus,12.0,0.53
8569,welcome_bonus,8.0,0.67
8571,referral_bonus,12.0,2.34
8572,welcome_bonus,8.0,0.43
8573,referral_bonus,12.0,0.84
8579,welcome_bonus,8.0,0.86
8581,welcome_bonus,8.0,0.62
8583,cashback,5.0,0.8
8587,referral_bonus,12.0,0.94
8588,welcome_bonus,8.0,0.2
8589,referral_bonus,12.0,0.59
8592,welcome_bonus,8.0,0.64
8595,welcome_bonus,8.0,0.34
8596,referral_bonus,12.0,1.04
8597,referral_bonus,12.0,1.93
8599,welcome_bonus,8.0,1.49
8601,referral_bonus,12.0,1.01
8602,affiliate_reward,10.0,0.8
8603,welcome_bonus,8.0,1.03
8606,welcome_bonus,8.0,0.35
8607,referral_bonus,12.0,0.69
8608,welcome_bonus,8.0,0.31
8611,welcome_bonus,8.0,1.52
8612,cashback,5.0,1.6
8613,welcome_bonus,8.0,0.77
8614,affiliate_reward,10.0,0.97
8615,welcome_bonus,8.0,0.44
8616,welcome_bonus,8.0,0.43
8626,cashback,5.0,0.67
8628,referral_bonus,12.0,0.97
8631,referral_bonus,12.0,0.41
8635,referral_bonus,12.0,0.51
8636,welcome_bonus,8.0,1.83
8640,cashback,5.0,0.27
8641,cashback,5.0,0.32
8643,referral_bonus,12.0,1.02
8646,referral_bonus,12.0,2.78
8648,welcome_bonus,8.0,0.51
8649,referral_bonus,12.0,0.33
8651,welcome_bonus,8.0,0.35
8655,cashback,5.0,3.9
8658,welcome_bonus,8.0,0.62
8659,welcome_bonus,8.0,0.7
8661,referral_bonus,12.0,0.44
8666,welcome_bonus,8.0,1.29
8668,welcome_bonus,8.0,0.31
8669,welcome_bonus,8.0,0.46
8670,welcome_bonus,8.0,0.71
8672,referral_bonus,12.0,0.52
8674,affiliate_reward,10.0,1.34
8679,referral_bonus,12.0,0.43
8681,referral_bonus,12.0,0.47
8688,welcome_bonus,8.0,0.77
8689,welcome_bonus,8.0,0.0
8690,referral_bonus,12.0,2.42
8693,referral_bonus,12.0,0.57
8694,welcome_bonus,8.0,0.54
8695,welcome_bonus,8.0,0.07
8698,referral_bonus,12.0,0.31
8700,welcome_bonus,8.0,0.7
8701,welcome_bonus,8.0,0.58
8702,affiliate_reward,10.0,0.35
8704,referral_bonus,12.0,1.65
8707,cashback,5.0,0.37
8711,welcome_bonus,8.0,1.2
8712,referral_bonus,12.0,2.4
8713,cashback,5.0,0.36
8714,welcome_bonus,8.0,0.0
8715,welcome_bonus,8.0,0.34
8716,referral_bonus,12.0,0.09
8718,referral_bonus,12.0,0.29
8719,referral_bonus,12.0,0.8
8720,cashback,5.0,1.17
8722,cashback,5.0,2.15
8727,referral_bonus,12.0,0.69
8728,cashback,5.0,0.6
8729,referral_bonus,12.0,0.24
8730,affiliate_reward,10.0,0.38
8732,referral_bonus,12.0,0.48
8733,cashback,5.0,0.31
8738,welcome_bonus,8.0,0.65
8739,referral_bonus,12.0,0.33
8744,affiliate_reward,10.0,0.54
8746,welcome_bonus,8.0,0.8
8749,welcome_bonus,8.0,0.83
8750,referral_bonus,12.0,0.88
8751,welcome_bonus,8.0,1.31
8753,referral_bonus,12.0,1.62
8754,referral_bonus,12.0,0.59
8755,referral_bonus,12.0,0.39
8756,referral_bonus,12.0,1.54
8757,referral_bonus,12.0,2.24
8759,welcome_bonus,8.0,2.41
8760,referral_bonus,12.0,2.51
8762,referral_bonus,12.0,1.79
8765,referral_bonus,12.0,0.41
8766,referral_bonus,12.0,0.72
8771,welcome_bonus,8.0,0.6
8774,welcome_bonus,8.0,0.09
8775,referral_bonus,12.0,0.91
8778,welcome_bonus,8.0,0.43
8779,referral_bonus,12.0,0.59
8783,welcome_bonus,8.0,1.11
8784,referral_bonus,12.0,1.85
8785,cashback,5.0,0.96
8787,welcome_bonus,8.0,0.76
8790,welcome_bonus,8.0,0.68
8791,cashback,5.0,1.05
8792,welcome_bonus,8.0,0.37
8793,affiliate_reward,10.0,1.06
8796,welcome_bonus,8.0,0.54
8797,welcome_bonus,8.0,0.84
8798,affiliate_reward,10.0,1.17
8800,referral_bonus,12.0,2.06
8801,cashback,5.0,1.24
8804,cashback,5.0,0.43
8811,cashback,5.0,1.07
8812,welcome_bonus,8.0,0.17
8816,welcome_bonus,8.0,1.33
8817,referral_bonus,12.0,0.67
8818,welcome_bonus,8.0,0.3
8819,cashback,5.0,0.15
8820,referral_bonus,12.0,0.75
8821,welcome_bonus,8.0,0.54
8822,referral_bonus,12.0,1.94
8823,referral_bonus,12.0,0.65
8824,welcome_bonus,8.0,1.56
8826,cashback,5.0,0.65
8828,welcome_bonus,8.0,0.39
8829,welcome_bonus,8.0,0.88
8831,affiliate_reward,10.0,1.33
8832,cashback,5.0,0.53
8845,welcome_bonus,8.0,0.65
8846,welcome_bonus,8.0,0.62
8847,cashback,5.0,1.9
8851,affiliate_reward,10.0,0.45
8852,cashback,5.0,0.33
8858,cashback,5.0,1.26
8865,welcome_bonus,8.0,0.53
8868,welcome_bonus,8.0,0.0
8869,welcome_bonus,8.0,0.31
8870,cashback,5.0,1.33
8872,welcome_bonus,8.0,0.3
8876,referral_bonus,12.0,0.75
8880,welcome_bonus,8.0,0.32
8884,cashback,5.0,0.8
8888,cashback,5.0,0.71
8893,referral_bonus,12.0,0.56
8894,affiliate_reward,10.0,0.8
8895,welcome_bonus,8.0,0.31
8896,welcome_bonus,8.0,0.75
8903,welcome_bonus,8.0,0.45
8907,welcome_bonus,8.0,0.94
8909,welcome_bonus,8.0,0.18
8910,welcome_bonus,8.0,0.69
8913,welcome_bonus,8.0,0.45
8914,referral_bonus,12.0,1.13
8915,cashback,5.0,0.64
8917,welcome_bonus,8.0,0.16
8920,welcome_bonus,8.0,0.46
8922,referral_bonus,12.0,2.13
8926,welcome_bonus,8.0,1.13
8927,cashback,5.0,0.47
8928,welcome_bonus,8.0,0.88
8929,cashback,5.0,0.42
8931,referral_bonus,12.0,0.68
8933,welcome_bonus,8.0,0.58
8934,welcome_bonus,8.0,0.87
8935,welcome_bonus,8.0,0.7
8944,welcome_bonus,8.0,0.58
8945,welcome_bonus,8.0,0.12
8946,affiliate_reward,10.0,0.5
8947,welcome_bonus,8.0,0.95
8950,referral_bonus,12.0,0.94
8953,referral_bonus,12.0,0.39
8954,referral_bonus,12.0,0.55
8957,cashback,5.0,0.15
8963,cashback,5.0,0.68
8965,welcome_bonus,8.0,0.24
8966,referral_bonus,12.0,0.48
8968,cashback,5.0,0.72
8969,welcome_bonus,8.0,0.42
8972,cashback,5.0,0.54
8975,referral_bonus,12.0,0.79
8976,referral_bonus,12.0,1.68
8978,welcome_bonus,8.0,0.38
8979,referral_bonus,12.0,1.83
8980,referral_bonus,12.0,0.45
8982,cashback,5.0,0.34
8983,referral_bonus,12.0,0.13
8984,referral_bonus,12.0,1.63
8987,referral_bonus,12.0,2.24
8991,welcome_bonus,8.0,0.8
8997,welcome_bonus,8.0,0.54
8998,affiliate_reward,10.0,1.11
8999,referral_bonus,12.0,0.49
9002,referral_bonus,12.0,1.61
9006,welcome_bonus,8.0,1.24
9010,cashback,5.0,0.31
9015,cashback,5.0,1.35
9018,welcome_bonus,8.0,0.46
9019,welcome_bonus,8.0,0.68
9021,cashback,5.0,0.6
9022,referral_bonus,12.0,1.02
9023,welcome_bonus,8.0,0.9
9024,welcome_bonus,8.0,0.4
9030,cashback,5.0,0.95
9033,cashback,5.0,0.35
9035,cashback,5.0,1.01
9040,welcome_bonus,8.0,0.53
9042,referral_bonus,12.0,1.18
9043,welcome_bonus,8.0,0.63
9045,welcome_bonus,8.0,1.34
9048,welcome_bonus,8.0,0.83
9052,referral_bonus,12.0,0.67
9054,referral_bonus,12.0,2.23
9055,welcome_bonus,8.0,2.6
9056,referral_bonus,12.0,1.15
9057,cashback,5.0,0.34
9060,welcome_bonus,8.0,0.35
9061,referral_bonus,12.0,0.27
9067,cashback,5.0,1.11
9070,referral_bonus,12.0,0.73
9072,welcome_bonus,8.0,0.3
9075,referral_bonus,12.0,0.78
9078,cashback,5.0,0.77
9080,welcome_bonus,8.0,0.46
9082,referral_bonus,12.0,1.35
9086,cashback,5.0,0.72
9087,referral_bonus,12.0,1.03
9088,referral_bonus,12.0,0.12
9091,welcome_bonus,8.0,0.06
9092,welcome_bonus,8.0,0.51
9094,cashback,5.0,0.26
9095,welcome_bonus,8.0,0.0
9098,affiliate_reward,10.0,0.89
9100,cashback,5.0,1.64
9103,affiliate_reward,10.0,1.09
9106,referral_bonus,12.0,1.16
9112,welcome_bonus,8.0,0.53
9115,referral_bonus,12.0,0.74
9117,welcome_bonus,8.0,0.63
9123,cashback,5.0,0.48
9125,welcome_bonus,8.0,0.79
9126,cashback,5.0,0.54
9128,welcome_bonus,8.0,0.13
9129,cashback,5.0,0.04
9130,welcome_bonus,8.0,0.25
9133,cashback,5.0,1.29
9137,welcome_bonus,8.0,0.49
9140,welcome_bonus,8.0,0.27
9142,welcome_bonus,8.0,0.64
9143,welcome_bonus,8.0,1.4
9144,welcome_bonus,8.0,0.24
9145,referral_bonus,12.0,0.34
9146,welcome_bonus,8.0,0.52
9151,cashback,5.0,0.47
9153,affiliate_reward,10.0,0.2
9155,referral_bonus,12.0,0.56
9156,referral_bonus,12.0,0.46
9157,referral_bonus,12.0,0.5
9159,welcome_bonus,8.0,0.04
9160,cashback,5.0,0.69
9164,cashback,5.0,0.55
9167,referral_bonus,12.0,0.77
9170,welcome_bonus,8.0,0.99
9172,referral_bonus,12.0,0.79
9175,referral_bonus,12.0,0.49
9176,cashback,5.0,0.16
9180,referral_bonus,12.0,1.51
9181,welcome_bonus,8.0,0.42
9184,referral_bonus,12.0,1.31
9185,welcome_bonus,8.0,0.3
9189,welcome_bonus,8.0,0.6
9192,referral_bonus,12.0,1.08
9194,referral_bonus,12.0,1.96
9202,welcome_bonus,8.0,0.52
9204,referral_bonus,12.0,0.67
9209,cashback,5.0,1.1
9210,cashback,5.0,0.48
9211,cashback,5.0,0.64
9214,cashback,5.0,0.62
9217,referral_bonus,12.0,0.57
9218,welcome_bonus,8.0,0.34
9221,affiliate_reward,10.0,0.48
9222,cashback,5.0,0.48
9225,affiliate_reward,10.0,1.37
9226,cashback,5.0,0.33
9227,welcome_bonus,8.0,0.41
9228,welcome_bonus,8.0,1.76
9231,cashback,5.0,0.48
9233,referral_bonus,12.0,0.58
9234,welcome_bonus,8.0,0.49
9236,cashback,5.0,0.81
9237,welcome_bonus,8.0,0.71
9244,referral_bonus,12.0,0.22
9245,referral_bonus,12.0,1.12
9247,cashback,5.0,0.24
9249,cashback,5.0,1.29
9251,cashback,5.0,1.35
9252,welcome_bonus,8.0,0.6
9259,referral_bonus,12.0,0.93
9261,referral_bonus,12.0,1.66
9264,referral_bonus,12.0,0.51
9265,welcome_bonus,8.0,1.46
9266,welcome_bonus,8.0,0.42
9270,affiliate_reward,10.0,1.86
9271,cashback,5.0,0.9
9272,referral_bonus,12.0,2.89
9273,affiliate_reward,10.0,0.9
9274,referral_bonus,12.0,3.0
9277,welcome_bonus,8.0,0.63
9278,welcome_bonus,8.0,0.33
9280,welcome_bonus,8.0,1.31
9281,referral_bonus,12.0,0.22
9286,referral_bonus,12.0,2.18
9288,cashback,5.0,0.72
9289,welcome_bonus,8.0,1.3
9290,referral_bonus,12.0,0.56
9293,welcome_bonus,8.0,0.61
9301,welcome_bonus,8.0,0.7
9302,affiliate_reward,10.0,0.23
9303,affiliate_reward,10.0,0.71
9307,welcome_bonus,8.0,0.54
9313,welcome_bonus,8.0,0.69
9317,affiliate_reward,10.0,0.51
9320,cashback,5.0,0.99
9322,referral_bonus,12.0,0.65
9325,welcome_bonus,8.0,0.96
9326,referral_bonus,12.0,0.63
9327,referral_bonus,12.0,1.99
9329,referral_bonus,12.0,0.35
9330,referral_bonus,12.0,0.27
9331,referral_bonus,12.0,1.21
9332,affiliate_reward,10.0,0.85
9336,referral_bonus,12.0,1.49
9337,referral_bonus,12.0,0.34
9339,welcome_bonus,8.0,0.22
9340,welcome_bonus,8.0,0.0
9342,cashback,5.0,0.21
9344,welcome_bonus,8.0,0.54
9346,welcome_bonus,8.0,1.88
9348,referral_bonus,12.0,0.64
9351,welcome_bonus,8.0,0.66
9352,welcome_bonus,8.0,1.15
9359,referral_bonus,12.0,0.33
9361,referral_bonus,12.0,0.01
9363,referral_bonus,12.0,0.46
9364,welcome_bonus,8.0,0.09
9366,affiliate_reward,10.0,0.73
9367,referral_bonus,12.0,1.13
9370,referral_bonus,12.0,1.0
9376,welcome_bonus,8.0,0.8
9377,welcome_bonus,8.0,0.62
9382,referral_bonus,12.0,0.35
9383,welcome_bonus,8.0,0.13
9385,welcome_bonus,8.0,1.01
9386,referral_bonus,12.0,0.47
9389,welcome_bonus,8.0,1.24
9390,welcome_bonus,8.0,0.3
9391,welcome_bonus,8.0,3.16
9393,referral_bonus,12.0,1.67
9394,welcome_bonus,8.0,0.68
9395,referral_bonus,12.0,0.59
9397,welcome_bonus,8.0,0.75
9401,welcome_bonus,8.0,0.41
9404,affiliate_reward,10.0,0.51
9405,referral_bonus,12.0,0.5
9407,referral_bonus,12.0,1.38
9408,welcome_bonus,8.0,0.63
9409,referral_bonus,12.0,1.16
9412,welcome_bonus,8.0,0.53
9413,referral_bonus,12.0,0.2
9415,affiliate_reward,10.0,0.92
9419,cashback,5.0,0.68
9420,welcome_bonus,8.0,0.61
9424,referral_bonus,12.0,0.96
9428,welcome_bonus,8.0,0.89
9433,cashback,5.0,0.24
9434,referral_bonus,12.0,1.58
9435,referral_bonus,12.0,1.28
9436,welcome_bonus,8.0,0.49
9442,affiliate_reward,10.0,0.57
9444,welcome_bonus,8.0,0.06
9445,welcome_bonus,8.0,0.47
9446,welcome_bonus,8.0,0.38
9453,welcome_bonus,8.0,1.39
9459,welcome_bonus,8.0,0.92
9460,welcome_bonus,8.0,0.79
9462,affiliate_reward,10.0,1.25
9464,referral_bonus,12.0,0.71
9473,welcome_bonus,8.0,0.4
9476,cashback,5.0,0.29
9477,referral_bonus,12.0,0.39
9478,referral_bonus,12.0,0.78
9479,referral_bonus,12.0,1.87
9482,welcome_bonus,8.0,0.47
9483,welcome_bonus,8.0,0.67
9484,affiliate_reward,10.0,1.4
9487,cashback,5.0,0.72
9488,welcome_bonus,8.0,0.5
9490,cashback,5.0,0.79
9495,referral_bonus,12.0,1.21
9496,welcome_bonus,8.0,1.19
9502,affiliate_reward,10.0,1.25
9503,welcome_bonus,8.0,2.07
9504,cashback,5.0,0.71
9507,cashback,5.0,0.73
9508,cashback,5.0,0.47
9512,welcome_bonus,8.0,0.07
9513,cashback,5.0,0.95
9514,affiliate_reward,10.0,0.3
9518,welcome_bonus,8.0,0.83
9519,referral_bonus,12.0,1.6
9522,affiliate_reward,10.0,0.95
9524,referral_bonus,12.0,0.94
9525,referral_bonus,12.0,0.52
9526,cashback,5.0,0.22
9527,referral_bonus,12.0,0.46
9529,referral_bonus,12.0,0.36
9530,cashback,5.0,0.36
9531,welcome_bonus,8.0,0.53
9532,cashback,5.0,1.06
9534,referral_bonus,12.0,0.53
9535,affiliate_reward,10.0,0.94
9542,welcome_bonus,8.0,0.8
9543,affiliate_reward,10.0,2.95
9546,referral_bonus,12.0,1.17
9547,referral_bonus,12.0,0.42
9548,affiliate_reward,10.0,1.05
9549,referral_bonus,12.0,0.68
9550,welcome_bonus,8.0,0.91
9552,welcome_bonus,8.0,0.47
9553,welcome_bonus,8.0,0.44
9557,referral_bonus,12.0,0.54
9559,cashback,5.0,0.5
9561,referral_bonus,12.0,0.88
9562,referral_bonus,12.0,0.84
9564,welcome_bonus,8.0,0.84
9565,cashback,5.0,2.68
9566,referral_bonus,12.0,0.99
9567,referral_bonus,12.0,0.53
9568,cashback,5.0,0.87
9572,cashback,5.0,0.08
9575,welcome_bonus,8.0,0.84
9578,cashback,5.0,0.73
9580,welcome_bonus,8.0,0.42
9583,cashback,5.0,0.32
9585,cashback,5.0,1.42
9587,welcome_bonus,8.0,0.64
9588,welcome_bonus,8.0,1.77
9589,cashback,5.0,0.0
9591,welcome_bonus,8.0,0.48
9592,referral_bonus,12.0,0.3
9602,affiliate_reward,10.0,1.62
9607,cashback,5.0,1.09
9612,welcome_bonus,8.0,0.85
9613,welcome_bonus,8.0,0.54
9626,cashback,5.0,1.03
9627,referral_bonus,12.0,0.37
9629,cashback,5.0,0.56
9633,referral_bonus,12.0,0.55
9634,referral_bonus,12.0,0.99
9636,referral_bonus,12.0,0.47
9640,referral_bonus,12.0,2.32
9641,cashback,5.0,3.03
9642,referral_bonus,12.0,1.87
9646,referral_bonus,12.0,0.12
9649,referral_bonus,12.0,0.4
9650,cashback,5.0,0.66
9652,cashback,5.0,0.82
9656,welcome_bonus,8.0,0.54
9658,referral_bonus,12.0,2.26
9662,welcome_bonus,8.0,0.46
9663,cashback,5.0,0.19
9664,referral_bonus,12.0,2.27
9666,welcome_bonus,8.0,1.12
9669,welcome_bonus,8.0,0.89
9670,welcome_bonus,8.0,0.23
9671,cashback,5.0,1.23
9672,referral_bonus,12.0,0.39
9674,welcome_bonus,8.0,1.05
9676,welcome_bonus,8.0,0.78
9682,cashback,5.0,0.78
9684,cashback,5.0,0.73
9687,cashback,5.0,0.23
9692,referral_bonus,12.0,0.7
9695,cashback,5.0,0.81
9696,welcome_bonus,8.0,1.08
9698,referral_bonus,12.0,3.18
9701,affiliate_reward,10.0,0.57
9705,referral_bonus,12.0,1.15
9708,cashback,5.0,0.38
9709,welcome_bonus,8.0,0.49
9710,referral_bonus,12.0,2.55
9711,referral_bonus,12.0,0.64
9713,cashback,5.0,1.43
9714,referral_bonus,12.0,0.75
9717,referral_bonus,12.0,1.2
9718,referral_bonus,12.0,2.71
9719,welcome_bonus,8.0,0.7
9724,cashback,5.0,0.65
9725,referral_bonus,12.0,0.42
9728,welcome_bonus,8.0,0.31
9732,welcome_bonus,8.0,1.23
9733,cashback,5.0,0.33
9734,cashback,5.0,0.89
9735,referral_bonus,12.0,0.52
9738,welcome_bonus,8.0,0.58
9741,referral_bonus,12.0,0.12
9749,referral_bonus,12.0,1.12
9751,affiliate_reward,10.0,0.29
9752,referral_bonus,12.0,0.6
9754,cashback,5.0,0.3
9755,referral_bonus,12.0,2.19
9757,cashback,5.0,0.07
9761,referral_bonus,12.0,2.8
9762,welcome_bonus,8.0,0.11
9765,cashback,5.0,0.48
9766,welcome_bonus,8.0,0.65
9769,referral_bonus,12.0,0.44
9770,welcome_bonus,8.0,0.12
9771,welcome_bonus,8.0,0.09
9774,referral_bonus,12.0,0.31
9775,referral_bonus,12.0,2.12
9776,affiliate_reward,10.0,0.12
9778,welcome_bonus,8.0,0.43
9779,cashback,5.0,0.59
9781,welcome_bonus,8.0,0.53
9782,affiliate_reward,10.0,0.28
9783,referral_bonus,12.0,1.93
9784,referral_bonus,12.0,1.68
9788,welcome_bonus,8.0,1.21
9791,cashback,5.0,1.04
9796,cashback,5.0,0.57
9797,welcome_bonus,8.0,0.48
9800,welcome_bonus,8.0,0.88
9801,referral_bonus,12.0,0.5
9803,welcome_bonus,8.0,0.76
9804,referral_bonus,12.0,0.22
9805,referral_bonus,12.0,1.81
9806,affiliate_reward,10.0,0.76
9808,welcome_bonus,8.0,0.71
9812,welcome_bonus,8.0,0.38
9815,referral_bonus,12.0,1.46
9818,welcome_bonus,8.0,0.76
9820,welcome_bonus,8.0,0.63
9822,referral_bonus,12.0,0.85
9823,welcome_bonus,8.0,0.43
9828,welcome_bonus,8.0,0.61
9834,welcome_bonus,8.0,0.43
9835,referral_bonus,12.0,1.72
9836,welcome_bonus,8.0,0.53
9837,welcome_bonus,8.0,2.18
9840,affiliate_reward,10.0,0.51
9842,referral_bonus,12.0,0.5
9843,welcome_bonus,8.0,0.18
9844,cashback,5.0,0.74
9845,welcome_bonus,8.0,0.61
9846,referral_bonus,12.0,0.59
9847,referral_bonus,12.0,1.34
9848,welcome_bonus,8.0,0.91
9854,welcome_bonus,8.0,1.73
9855,referral_bonus,12.0,2.89
9862,referral_bonus,12.0,0.44
9867,referral_bonus,12.0,1.01
9868,referral_bonus,12.0,0.0
9869,cashback,5.0,1.01
9871,referral_bonus,12.0,0.42
9875,welcome_bonus,8.0,0.23
9878,welcome_bonus,8.0,0.49
9881,welcome_bonus,8.0,0.35
9882,referral_bonus,12.0,1.0
9886,referral_bonus,12.0,0.65
9888,referral_bonus,12.0,0.95
9892,welcome_bonus,8.0,0.68
9893,cashback,5.0,1.92
9896,welcome_bonus,8.0,0.48
9897,welcome_bonus,8.0,0.57
9904,cashback,5.0,0.96
9906,referral_bonus,12.0,0.21
9908,referral_bonus,12.0,0.31
9914,referral_bonus,12.0,0.95
9922,welcome_bonus,8.0,0.35
9923,cashback,5.0,0.54
9924,cashback,5.0,0.75
9928,referral_bonus,12.0,0.66
9930,cashback,5.0,3.18
9932,referral_bonus,12.0,0.75
9934,welcome_bonus,8.0,0.71
9935,cashback,5.0,0.41
9936,referral_bonus,12.0,1.53
9937,affiliate_reward,10.0,0.83
9939,cashback,5.0,1.05
9941,welcome_bonus,8.0,0.26
9943,welcome_bonus,8.0,0.36
9947,welcome_bonus,8.0,0.92
9950,welcome_bonus,8.0,0.59
9951,welcome_bonus,8.0,1.02
9952,referral_bonus,12.0,0.21
9955,welcome_bonus,8.0,3.3
9957,cashback,5.0,0.66
9961,cashback,5.0,0.81
9963,referral_bonus,12.0,1.93
9965,referral_bonus,12.0,0.4
9968,welcome_bonus,8.0,0.58
9971,affiliate_reward,10.0,0.44
9972,referral_bonus,12.0,1.75
9973,cashback,5.0,1.16
9975,welcome_bonus,8.0,0.01
9976,referral_bonus,12.0,0.57
9979,cashback,5.0,0.5
9982,referral_bonus,12.0,0.57
9983,affiliate_reward,10.0,0.42
9985,referral_bonus,12.0,0.77
9986,welcome_bonus,8.0,1.09
9992,welcome_bonus,8.0,0.38
9997,referral_bonus,12.0,0.46
10000,cashback,5.0,1.83
